Price,24H_Vol,MarketCap,Available Supply,Total Supply,Percent Change 1H,Percent Change 24H,Percent Change 7D,USD Sell,USD Buy,Average,Time,Sentiment,Prediction
5120.965732,12993244731,90348558290.0,17642875,17642875,0.39,2.21,1.99,5099.25,5099.25,5099.25,19-04-13-03-30,0.070272718,5139.933
5120.965732,12993244731,90348558290.0,17642875,17642875,0.39,2.21,1.99,5099.01,5099.01,5099.01,19-04-13-03-31,0.06373364299999999,5140.3535
5120.965732,12993244731,90348558290.0,17642875,17642875,0.39,2.21,1.99,5102.01,5102.01,5102.01,19-04-13-03-32,0.06373364299999999,5140.719
5120.271742,12987308738,90336314304.0,17642875,17642875,0.34,2.15,1.98,5102.69,5102.69,5102.69,19-04-13-03-33,0.057066976,5141.032
5120.271742,12987308738,90336314304.0,17642875,17642875,0.34,2.15,1.98,5102.59,5102.59,5102.59,19-04-13-03-34,0.057066976,5141.301
5120.507643,12985033140,90340476275.0,17642875,17642875,0.34,2.15,1.98,5104.58,5104.58,5104.58,19-04-13-03-35,0.059435397,5141.529
5120.507643,12985033140,90340476275.0,17642875,17642875,0.34,2.15,1.98,5106.51,5106.51,5106.51,19-04-13-03-36,0.062382766,5141.715
5120.507643,12985033140,90340476275.0,17642875,17642875,0.34,2.15,1.98,5107.24,5107.24,5107.24,19-04-13-03-37,0.06303502799999999,5141.8535
5120.946241,12996998478,90348342428.0,17642900,17642900,0.31,2.13,2.0,5107.6,5107.6,5107.6,19-04-13-03-38,0.06303502799999999,5141.944
5120.946241,12996998478,90348342428.0,17642900,17642900,0.31,2.13,2.0,5107.13,5107.13,5107.13,19-04-13-03-39,0.06764592400000001,5141.9897
5120.946241,12996998478,90348342428.0,17642900,17642900,0.31,2.13,2.0,5107.21,5107.21,5107.21,19-04-13-03-40,0.06764592400000001,5141.995
5121.097229,13002023860,90351006299.0,17642900,17642900,0.32,2.13,2.0,5107.13,5107.13,5107.13,19-04-13-03-41,0.06764592400000001,5141.9673
5121.097229,13002023860,90351006299.0,17642900,17642900,0.32,2.13,2.0,5106.82,5106.82,5106.82,19-04-13-03-42,0.070277502,5141.9165
5120.294304,12966485124,90336840369.0,17642900,17642900,0.28,2.08,1.99,5104.98,5104.98,5104.98,19-04-13-03-43,0.070277502,5141.852
5120.294304,12966485124,90336840369.0,17642900,17642900,0.28,2.08,1.99,5103.75,5103.75,5103.75,19-04-13-03-44,0.070277502,5141.78
5120.294304,12966485124,90336840369.0,17642900,17642900,0.28,2.08,1.99,5103.85,5103.85,5103.85,19-04-13-03-45,0.071025135,5141.7065
5121.618134,12969139628,90360196570.0,17642900,17642900,0.3,2.11,2.01,5103.85,5103.85,5103.85,19-04-13-03-46,0.071025135,5141.635
5121.618134,12969139628,90360196570.0,17642900,17642900,0.3,2.11,2.01,5103.71,5103.71,5103.71,19-04-13-03-47,0.071025135,5141.571
5121.430429999999,12960078206,90356884928.0,17642900,17642900,0.28,2.07,2.01,5103.5,5103.5,5103.5,19-04-13-03-48,0.070277502,5141.52
5121.430429999999,12960078206,90356884928.0,17642900,17642900,0.28,2.07,2.01,5103.48,5103.48,5103.48,19-04-13-03-49,0.071712909,5141.4873
5121.430429999999,12960078206,90356884928.0,17642900,17642900,0.28,2.07,2.01,5103.48,5103.48,5103.48,19-04-13-03-50,0.070277502,5141.473
5119.982287,12964295867,90331335483.0,17642900,17642900,0.25,2.04,1.98,5103.48,5103.48,5103.48,19-04-13-03-51,0.070277502,5141.4775
5119.982287,12964295867,90331335483.0,17642900,17642900,0.25,2.04,1.98,5103.49,5103.49,5103.49,19-04-13-03-52,0.070277502,5141.4956
5120.637019,12963459533,90342886868.0,17642900,17642900,0.24,2.03,2.0,5103.49,5103.49,5103.49,19-04-13-03-53,0.070277502,5141.5205
5120.637019,12963459533,90342886868.0,17642900,17642900,0.24,2.03,2.0,5105.34,5105.34,5105.34,19-04-13-03-54,0.071922239,5141.546
5120.637019,12963459533,90342886868.0,17642900,17642900,0.24,2.03,2.0,5104.27,5104.27,5104.27,19-04-13-03-55,0.071401909,5141.5674
5120.367835,12960102556,90338137669.0,17642900,17642900,0.23,2.02,1.99,5104.27,5104.27,5104.27,19-04-13-03-56,0.07222933200000001,5141.582
5120.367835,12960102556,90338137669.0,17642900,17642900,0.23,2.02,1.99,5102.75,5102.75,5102.75,19-04-13-03-57,0.076205865,5141.5864
5118.048781,12957604986,90297222831.0,17642900,17642900,0.16,1.96,1.95,5102.75,5102.75,5102.75,19-04-13-03-58,0.067946776,5141.577
5118.048781,12957604986,90297222831.0,17642900,17642900,0.16,1.96,1.95,5102.54,5102.54,5102.54,19-04-13-03-59,0.071071776,5141.556
5118.048781,12957604986,90297222831.0,17642900,17642900,0.16,1.96,1.95,5101.35,5101.35,5101.35,19-04-13-04-00,0.070510899,5141.517
5119.098539,12951282226,90315743608.0,17642900,17642900,0.15,1.97,1.97,5101.84,5101.84,5101.84,19-04-13-04-01,0.060936694000000007,5141.4575
5119.098539,12951282226,90315743608.0,17642900,17642900,0.15,1.97,1.97,5101.84,5101.84,5101.84,19-04-13-04-02,0.050298395999999995,5141.386
5119.007579,12826776298,90314138820.0,17642900,17642900,0.15,1.97,1.97,5101.49,5101.49,5101.49,19-04-13-04-03,0.050298395999999995,5141.3203
5119.007579,12826776298,90314138820.0,17642900,17642900,0.15,1.97,1.97,5101.84,5101.84,5101.84,19-04-13-04-04,0.049768939000000005,5141.2686
5119.007579,12826776298,90314138820.0,17642900,17642900,0.15,1.97,1.97,5101.84,5101.84,5101.84,19-04-13-04-05,0.048791304,5141.23
5117.935515,12822132671,90295224494.0,17642900,17642900,0.07,1.94,1.95,5101.13,5101.13,5101.13,19-04-13-04-06,0.044649818,5141.1973
5117.935515,12822132671,90295224494.0,17642900,17642900,0.07,1.94,1.95,5096.56,5096.56,5096.56,19-04-13-04-07,0.044649818,5141.1646
5116.310099,12818221223,90266547441.0,17642900,17642900,0.04,1.9,1.92,5096.82,5096.82,5096.82,19-04-13-04-08,0.040470694,5141.1226
5116.310099,12818221223,90266547441.0,17642900,17642900,0.04,1.9,1.92,5095.94,5095.94,5095.94,19-04-13-04-09,0.040470694,5141.064
5116.310099,12818221223,90266547441.0,17642900,17642900,0.04,1.9,1.92,5097.26,5097.26,5097.26,19-04-13-04-10,0.040470694,5140.981
5112.318534,12819968346,90196124668.0,17642900,17642900,-0.08,1.82,1.84,5096.74,5096.74,5096.74,19-04-13-04-11,0.036961922,5140.866
5112.318534,12819968346,90196124668.0,17642900,17642900,-0.08,1.82,1.84,5097.25,5097.25,5097.25,19-04-13-04-12,0.035470694,5140.7104
5113.32198,12806494875,90213828369.0,17642900,17642900,-0.06,1.84,1.86,5096.6,5096.6,5096.6,19-04-13-04-13,0.034418062,5140.5034
5113.32198,12806494875,90213828369.0,17642900,17642900,-0.06,1.84,1.86,5097.25,5097.25,5097.25,19-04-13-04-14,0.040813596,5140.243
5113.32198,12806494875,90213828369.0,17642900,17642900,-0.06,1.84,1.86,5096.47,5096.47,5096.47,19-04-13-04-15,0.039054806,5139.9253
5111.744382,12811124113,90185994964.0,17642900,17642900,-0.13,1.8,1.83,5096.02,5096.02,5096.02,19-04-13-04-16,0.036546125,5139.554
5111.744382,12811124113,90185994964.0,17642900,17642900,-0.13,1.8,1.83,5096.02,5096.02,5096.02,19-04-13-04-17,0.028004704,5139.139
5113.076553,12808036080,90209559679.0,17642912,17642912,-0.1,1.83,1.86,5093.78,5093.78,5093.78,19-04-13-04-18,0.026758276,5138.6973
5113.076553,12808036080,90209559679.0,17642912,17642912,-0.1,1.83,1.86,5095.52,5095.52,5095.52,19-04-13-04-19,0.025031599999999998,5138.2495
5113.076553,12808036080,90209559679.0,17642912,17642912,-0.1,1.83,1.86,5095.52,5095.52,5095.52,19-04-13-04-20,0.035684391,5137.8115
5115.418429,12797453528,90250877190.0,17642912,17642912,-0.08,1.87,1.91,5096.7,5096.7,5096.7,19-04-13-04-21,0.03606492,5137.383
5115.418429,12797453528,90250877190.0,17642912,17642912,-0.08,1.87,1.91,5097.24,5097.24,5097.24,19-04-13-04-22,0.033416772000000004,5136.9688
5111.601438000001,12804351675,90183534344.0,17642912,17642912,-0.16,1.79,1.83,5097.35,5097.35,5097.35,19-04-13-04-23,0.035923041,5136.582
5111.601438000001,12804351675,90183534344.0,17642912,17642912,-0.16,1.79,1.83,5096.79,5096.79,5096.79,19-04-13-04-24,0.032881306,5136.2246
5111.601438000001,12804351675,90183534344.0,17642912,17642912,-0.16,1.79,1.83,5097.28,5097.28,5097.28,19-04-13-04-25,0.032881306,5135.8965
5113.654669,12790281165,90219759315.0,17642912,17642912,-0.14,1.83,1.88,5097.55,5097.55,5097.55,19-04-13-04-26,0.032664651,5135.5967
5113.654669,12790281165,90219759315.0,17642912,17642912,-0.14,1.83,1.88,5098.54,5098.54,5098.54,19-04-13-04-27,0.033382555,5135.3257
5113.654669,12790281165,90219759315.0,17642912,17642912,-0.14,1.83,1.88,5097.83,5097.83,5097.83,19-04-13-04-28,0.033753472,5135.087
5115.6094299999995,12776908411,90254246993.0,17642912,17642912,-0.1,1.87,1.92,5098.66,5098.66,5098.66,19-04-13-04-29,0.033753472,5134.881
5115.6094299999995,12776908411,90254246993.0,17642912,17642912,-0.1,1.87,1.92,5098.92,5098.92,5098.92,19-04-13-04-30,0.033753472,5134.7124
5115.834561,12780695022,90258218960.0,17642912,17642912,-0.11,1.87,1.93,5098.92,5098.92,5098.92,19-04-13-04-31,0.028517782000000002,5134.588
5115.834561,12780695022,90258218960.0,17642912,17642912,-0.11,1.87,1.93,5098.92,5098.92,5098.92,19-04-13-04-32,0.028517782000000002,5134.515
5115.834561,12780695022,90258218960.0,17642912,17642912,-0.11,1.87,1.93,5102.09,5102.09,5102.09,19-04-13-04-33,0.045317607,5134.499
5115.961782,12778817840,90260463514.0,17642912,17642912,-0.11,1.87,1.93,5097.22,5097.22,5097.22,19-04-13-04-34,0.04677955,5134.5205
5115.961782,12778817840,90260463514.0,17642912,17642912,-0.11,1.87,1.93,5098.63,5098.63,5098.63,19-04-13-04-35,0.044443683,5134.5635
5115.935936999999,12785399175,90260007534.0,17642912,17642912,-0.1,1.86,1.93,5098.67,5098.67,5098.67,19-04-13-04-36,0.044443683,5134.622
5115.935936999999,12785399175,90260007534.0,17642912,17642912,-0.1,1.86,1.93,5098.76,5098.76,5098.76,19-04-13-04-37,0.043683287,5134.696
5115.935936999999,12785399175,90260007534.0,17642912,17642912,-0.1,1.86,1.93,5098.76,5098.76,5098.76,19-04-13-04-38,0.0403125,5134.788
5114.262708,12785895194,90230681242.0,17642950,17642950,-0.13,1.83,1.9,5100.26,5100.26,5100.26,19-04-13-04-39,0.045420139000000005,5134.903
5114.262708,12785895194,90230681242.0,17642950,17642950,-0.13,1.83,1.9,5098.46,5098.46,5098.46,19-04-13-04-40,0.047874312999999995,5135.0312
5115.635752,12784949033,90254905795.0,17642950,17642950,-0.1,1.84,1.93,5098.66,5098.66,5098.66,19-04-13-04-41,0.048029170999999996,5135.1597
5115.635752,12784949033,90254905795.0,17642950,17642950,-0.1,1.84,1.93,5099.54,5099.54,5099.54,19-04-13-04-42,0.047183337,5135.28
5115.635752,12784949033,90254905795.0,17642950,17642950,-0.1,1.84,1.93,5099.65,5099.65,5099.65,19-04-13-04-43,0.047183337,5135.39
5115.689388000001,12781995654,90255852085.0,17642950,17642950,-0.1,1.84,1.93,5101.65,5101.65,5101.65,19-04-13-04-44,0.046579895,5135.4907
5115.689388000001,12781995654,90255852085.0,17642950,17642950,-0.1,1.84,1.93,5101.86,5101.86,5101.86,19-04-13-04-45,0.05093791599999999,5135.5845
5115.771904,12783315985,90257307916.0,17642950,17642950,-0.09,1.83,1.93,5102.9,5102.9,5102.9,19-04-13-04-46,0.05423462,5135.6685
5115.771904,12783315985,90257307916.0,17642950,17642950,-0.09,1.83,1.93,5103.77,5103.77,5103.77,19-04-13-04-47,0.053645113,5135.74
5115.771904,12783315985,90257307916.0,17642950,17642950,-0.09,1.83,1.93,5104.06,5104.06,5104.06,19-04-13-04-48,0.052763624,5135.799
5117.7438409999995,12778177829,90292098708.0,17642950,17642950,-0.05,1.86,1.97,5104.23,5104.23,5104.23,19-04-13-04-49,0.054750185,5135.8486
5117.7438409999995,12778177829,90292098708.0,17642950,17642950,-0.05,1.86,1.97,5104.38,5104.38,5104.38,19-04-13-04-50,0.056163229,5135.8965
5118.394270000001,12789027201,90303574184.0,17642950,17642950,-0.03,1.86,1.99,5105.16,5105.16,5105.16,19-04-13-04-51,0.05403315400000001,5135.9517
5118.394270000001,12789027201,90303574184.0,17642950,17642950,-0.03,1.86,1.99,5105.15,5105.15,5105.15,19-04-13-04-52,0.05403315400000001,5136.024
5118.394270000001,12789027201,90303574184.0,17642950,17642950,-0.03,1.86,1.99,5105.15,5105.15,5105.15,19-04-13-04-53,0.058155982,5136.121
5119.846238,12789124518,90329191186.0,17642950,17642950,0.0,1.89,2.02,5105.15,5105.15,5105.15,19-04-13-04-54,0.057530649,5136.244
5119.846238,12789124518,90329191186.0,17642950,17642950,0.0,1.89,2.02,5104.95,5104.95,5104.95,19-04-13-04-55,0.055467944000000005,5136.395
5119.285639,12799091767,90319300572.0,17642950,17642950,0.0,1.87,2.01,5104.95,5104.95,5104.95,19-04-13-04-56,0.056270035999999996,5136.5767
5119.285639,12799091767,90319300572.0,17642950,17642950,0.0,1.87,2.01,5105.1,5105.1,5105.1,19-04-13-04-57,0.056620912999999995,5136.789
5119.285639,12799091767,90319300572.0,17642950,17642950,0.0,1.87,2.01,5106.11,5106.11,5106.11,19-04-13-04-58,0.052876152,5137.0273
5120.755738,12796469191,90345298902.0,17642962,17642962,0.03,1.89,2.04,5107.02,5107.02,5107.02,19-04-13-04-59,0.052876152,5137.2866
5120.755738,12796469191,90345298902.0,17642962,17642962,0.03,1.89,2.04,5106.3,5106.3,5106.3,19-04-13-05-00,0.058224005,5137.567
5121.570916,12805753688,90359681056.0,17642962,17642962,0.06,1.89,2.06,5106.3,5106.3,5106.3,19-04-13-05-01,0.055927885999999996,5137.858
5121.570916,12805753688,90359681056.0,17642962,17642962,0.06,1.89,2.06,5109.27,5109.27,5109.27,19-04-13-05-02,0.051396538,5138.1567
5121.570916,12805753688,90359681056.0,17642962,17642962,0.06,1.89,2.06,5109.27,5109.27,5109.27,19-04-13-05-03,0.048845517000000005,5138.4653
5122.772064,12712162891,90380872864.0,17642962,17642962,0.09,1.92,2.09,5109.15,5109.15,5109.15,19-04-13-05-04,0.048352128,5138.787
5122.772064,12712162891,90380872864.0,17642962,17642962,0.09,1.92,2.09,5109.15,5109.15,5109.15,19-04-13-05-05,0.04453527400000001,5139.1245
5122.772064,12712162891,90380872864.0,17642962,17642962,0.09,1.92,2.09,5108.0,5108.0,5108.0,19-04-13-05-06,0.041107422000000005,5139.479
5122.479903,12711741667,90375718271.0,17642962,17642962,0.09,1.89,2.08,5108.17,5108.17,5108.17,19-04-13-05-07,0.038046197999999996,5139.8506
5122.479903,12711741667,90375718271.0,17642962,17642962,0.09,1.89,2.08,5108.17,5108.17,5108.17,19-04-13-05-08,0.036481572000000004,5140.2363
5121.65312,12708911611,90361131371.0,17642962,17642962,0.08,1.88,2.07,5107.19,5107.19,5107.19,19-04-13-05-09,0.036481572000000004,5140.629
5121.65312,12708911611,90361131371.0,17642962,17642962,0.08,1.88,2.07,5106.75,5106.75,5106.75,19-04-13-05-10,0.036481572000000004,5141.0146
5121.65312,12708911611,90361131371.0,17642962,17642962,0.08,1.88,2.07,5104.49,5104.49,5104.49,19-04-13-05-11,0.03675194,5141.3794
5122.876709,12713647304,90382719108.0,17642962,17642962,0.12,1.88,2.1,5104.49,5104.49,5104.49,19-04-13-05-12,0.03675194,5141.7095
5122.876709,12713647304,90382719108.0,17642962,17642962,0.12,1.88,2.1,5104.1,5104.1,5104.1,19-04-13-05-13,0.041964062,5141.9995
5123.959245,12717431435,90401818249.0,17642962,17642962,0.14,1.9,2.12,5104.34,5104.34,5104.34,19-04-13-05-14,0.023196022,5142.2446
5123.959245,12717431435,90401818249.0,17642962,17642962,0.14,1.9,2.12,5104.1,5104.1,5104.1,19-04-13-05-15,0.020964062,5142.465
5123.959245,12717431435,90401818249.0,17642962,17642962,0.14,1.9,2.12,5102.73,5102.73,5102.73,19-04-13-05-16,0.020964062,5142.68
5122.030225,12707310869,90367784629.0,17642962,17642962,0.12,1.84,2.09,5102.73,5102.73,5102.73,19-04-13-05-17,0.025764062,5142.901
5122.030225,12707310869,90367784629.0,17642962,17642962,0.12,1.84,2.09,5100.75,5100.75,5100.75,19-04-13-05-18,0.025764062,5143.117
5121.043747,12703681453,90350508260.0,17642987,17642987,0.1,1.82,2.07,5099.1,5099.1,5099.1,19-04-13-05-19,0.028264062000000003,5143.3145
5121.043747,12703681453,90350508260.0,17642987,17642987,0.1,1.82,2.07,5098.56,5098.56,5098.56,19-04-13-05-20,0.028264062000000003,5143.4766
5121.043747,12703681453,90350508260.0,17642987,17642987,0.1,1.82,2.07,5098.33,5098.33,5098.33,19-04-13-05-21,0.028264062000000003,5143.592
5119.073765,12693099906,90315751893.0,17642987,17642987,0.07,1.76,2.03,5097.37,5097.37,5097.37,19-04-13-05-22,0.030714059,5143.6562
5119.073765,12693099906,90315751893.0,17642987,17642987,0.07,1.76,2.03,5094.91,5094.91,5094.91,19-04-13-05-23,0.03182517,5143.663
5114.5969,12696593614,90236766609.0,17642987,17642987,-0.02,1.67,1.94,5096.68,5096.68,5096.68,19-04-13-05-24,0.030789817,5143.611
5114.5969,12696593614,90236766609.0,17642987,17642987,-0.02,1.67,1.94,5096.68,5096.68,5096.68,19-04-13-05-25,0.019720793,5143.4893
5114.5969,12696593614,90236766609.0,17642987,17642987,-0.02,1.67,1.94,5096.83,5096.83,5096.83,19-04-13-05-26,0.019720793,5143.303
5115.698377000001,12710296065,90256199966.0,17642987,17642987,0.0,1.67,1.97,5097.01,5097.01,5097.01,19-04-13-05-27,0.022246046000000002,5143.0566
5115.698377000001,12710296065,90256199966.0,17642987,17642987,0.0,1.67,1.97,5099.48,5099.48,5099.48,19-04-13-05-28,0.019730698999999997,5142.7515
5116.613728,12711269505,90272349482.0,17642987,17642987,0.02,1.69,1.99,5101.34,5101.34,5101.34,19-04-13-05-29,0.024354602000000003,5142.395
5116.613728,12711269505,90272349482.0,17642987,17642987,0.02,1.69,1.99,5101.02,5101.02,5101.02,19-04-13-05-30,0.021777282999999998,5141.994
5116.613728,12711269505,90272349482.0,17642987,17642987,0.02,1.69,1.99,5101.02,5101.02,5101.02,19-04-13-05-31,0.019297798999999997,5141.564
5119.669686,12705293901,90326265716.0,17642987,17642987,0.09,1.74,2.05,5101.15,5101.15,5101.15,19-04-13-05-32,0.015988559,5141.121
5119.669686,12705293901,90326265716.0,17642987,17642987,0.09,1.74,2.05,5102.35,5102.35,5102.35,19-04-13-05-33,0.015988559,5140.6934
5118.584551,12705060644,90307120684.0,17642987,17642987,0.07,1.71,2.03,5102.35,5102.35,5102.35,19-04-13-05-34,0.015988559,5140.305
5118.584551,12705060644,90307120684.0,17642987,17642987,0.07,1.71,2.03,5105.99,5105.99,5105.99,19-04-13-05-35,0.015988559,5139.9697
5118.584551,12705060644,90307120684.0,17642987,17642987,0.07,1.71,2.03,5106.08,5106.08,5106.08,19-04-13-05-36,0.015988559,5139.694
5119.622553,12709034584,90325434140.0,17642987,17642987,0.08,1.73,2.06,5104.09,5104.09,5104.09,19-04-13-05-37,0.015668787,5139.4756
5119.622553,12709034584,90325434140.0,17642987,17642987,0.08,1.73,2.06,5104.09,5104.09,5104.09,19-04-13-05-38,0.018668787,5139.315
5121.006103,12715081192,90349972119.0,17643012,17643012,0.11,1.75,2.08,5103.72,5103.72,5103.72,19-04-13-05-39,0.018857361,5139.2056
5121.006103,12715081192,90349972119.0,17643012,17643012,0.11,1.75,2.08,5101.52,5101.52,5101.52,19-04-13-05-40,0.031134331,5139.145
5121.006103,12715081192,90349972119.0,17643012,17643012,0.11,1.75,2.08,5101.05,5101.05,5101.05,19-04-13-05-41,0.03103229,5139.1196
5120.689292,12715918089,90344382629.0,17643012,17643012,0.08,1.74,2.08,5100.59,5100.59,5100.59,19-04-13-05-42,0.03103229,5139.124
5120.689292,12715918089,90344382629.0,17643012,17643012,0.08,1.74,2.08,5100.15,5100.15,5100.15,19-04-13-05-43,0.03103229,5139.155
5120.360039,12712000062,90338573604.0,17643012,17643012,0.08,1.73,2.07,5099.57,5099.57,5099.57,19-04-13-05-44,0.030718832999999997,5139.2124
5120.360039,12712000062,90338573604.0,17643012,17643012,0.08,1.73,2.07,5099.57,5099.57,5099.57,19-04-13-05-45,0.026610522,5139.2983
5120.360039,12712000062,90338573604.0,17643012,17643012,0.08,1.73,2.07,5099.57,5099.57,5099.57,19-04-13-05-46,0.021168345,5139.4136
5119.820554,12715578441,90329055464.0,17643012,17643012,0.05,1.71,2.07,5099.24,5099.24,5099.24,19-04-13-05-47,0.021168345,5139.563
5119.820554,12715578441,90329055464.0,17643012,17643012,0.05,1.71,2.07,5099.24,5099.24,5099.24,19-04-13-05-48,0.030170612000000003,5139.7397
5118.725041,12710400347,90309727318.0,17643012,17643012,0.02,1.68,2.04,5099.9,5099.9,5099.9,19-04-13-05-49,0.030170612000000003,5139.9263
5118.725041,12710400347,90309727318.0,17643012,17643012,0.02,1.68,2.04,5101.62,5101.62,5101.62,19-04-13-05-50,0.030170612000000003,5140.1006
5118.725041,12710400347,90309727318.0,17643012,17643012,0.02,1.68,2.04,5102.65,5102.65,5102.65,19-04-13-05-51,0.030170612000000003,5140.2476
5118.415454,12722082323,90304265279.0,17643012,17643012,-0.01,1.67,2.04,5102.65,5102.65,5102.65,19-04-13-05-52,0.03048165,5140.359
5118.415454,12722082323,90304265279.0,17643012,17643012,-0.01,1.67,2.04,5101.85,5101.85,5101.85,19-04-13-05-53,0.030238236,5140.431
5118.415454,12722082323,90304265279.0,17643012,17643012,-0.01,1.67,2.04,5101.66,5101.66,5101.66,19-04-13-05-54,0.030238236,5140.4663
5118.886251,12716889243,90312571551.0,17643012,17643012,0.0,1.68,2.05,5102.41,5102.41,5102.41,19-04-13-05-55,0.030238236,5140.467
5118.886251,12716889243,90312571551.0,17643012,17643012,0.0,1.68,2.05,5103.7,5103.7,5103.7,19-04-13-05-56,0.031680706,5140.4395
5121.395232,12714179601,90356837527.0,17643012,17643012,0.03,1.73,2.1,5106.35,5106.35,5106.35,19-04-13-05-57,0.028622287000000003,5140.391
5121.395232,12714179601,90356837527.0,17643012,17643012,0.03,1.73,2.1,5107.75,5107.75,5107.75,19-04-13-05-58,0.031051311,5140.336
5121.395232,12714179601,90356837527.0,17643012,17643012,0.03,1.73,2.1,5107.75,5107.75,5107.75,19-04-13-05-59,0.034499054,5140.289
5118.458206,12724188334,90305019545.0,17643012,17643012,-0.03,1.67,2.04,5108.15,5108.15,5108.15,19-04-13-06-00,0.036675831,5140.2563
5118.458206,12724188334,90305019545.0,17643012,17643012,-0.03,1.67,2.04,5107.98,5107.98,5107.98,19-04-13-06-01,0.029244553,5140.235
5120.762009,12730425619,90345665579.0,17643012,17643012,-0.01,1.71,2.09,5108.88,5108.88,5108.88,19-04-13-06-02,0.031937148,5140.2246
5120.762009,12730425619,90345665579.0,17643012,17643012,-0.01,1.71,2.09,5107.11,5107.11,5107.11,19-04-13-06-03,0.03564175,5140.2275
5120.762009,12730425619,90345665579.0,17643012,17643012,-0.01,1.71,2.09,5107.11,5107.11,5107.11,19-04-13-06-04,0.035270481,5140.243
5120.840322999999,12631247278,90347047271.0,17643012,17643012,-0.01,1.71,2.09,5104.66,5104.66,5104.66,19-04-13-06-05,0.034906868,5140.2695
5120.840322999999,12631247278,90347047271.0,17643012,17643012,-0.01,1.71,2.09,5104.66,5104.66,5104.66,19-04-13-06-06,0.032145481000000004,5140.308
5121.650802,12635665977,90361346559.0,17643012,17643012,-0.01,1.73,2.11,5104.57,5104.57,5104.57,19-04-13-06-07,0.034322676,5140.3613
5121.650802,12635665977,90361346559.0,17643012,17643012,-0.01,1.73,2.11,5105.1,5105.1,5105.1,19-04-13-06-08,0.034680204,5140.432
5121.650802,12635665977,90361346559.0,17643012,17643012,-0.01,1.73,2.11,5105.1,5105.1,5105.1,19-04-13-06-09,0.027793466,5140.5186
5122.007295,12637290988,90367636164.0,17643012,17643012,0.0,1.73,2.12,5104.3,5104.3,5104.3,19-04-13-06-10,0.040680064,5140.627
5122.007295,12637290988,90367636164.0,17643012,17643012,0.0,1.73,2.12,5103.25,5103.25,5103.25,19-04-13-06-11,0.043944669000000006,5140.7476
5121.3970850000005,12636485257,90356870225.0,17643012,17643012,0.0,1.72,2.11,5103.67,5103.67,5103.67,19-04-13-06-12,0.042124429000000005,5140.868
5121.3970850000005,12636485257,90356870225.0,17643012,17643012,0.0,1.72,2.11,5103.67,5103.67,5103.67,19-04-13-06-13,0.04085695,5140.984
5121.3970850000005,12636485257,90356870225.0,17643012,17643012,0.0,1.72,2.11,5103.64,5103.64,5103.64,19-04-13-06-14,0.04085695,5141.0938
5117.847457,12638762152,90294244099.0,17643012,17643012,-0.07,1.65,2.04,5103.04,5103.04,5103.04,19-04-13-06-15,0.04085695,5141.201
5117.847457,12638762152,90294244099.0,17643012,17643012,-0.07,1.65,2.04,5101.79,5101.79,5101.79,19-04-13-06-16,0.036812879,5141.297
5121.902673,12641780033,90365790315.0,17643012,17643012,0.03,1.73,2.12,5101.65,5101.65,5101.65,19-04-13-06-17,0.037208717,5141.3745
5121.902673,12641780033,90365790315.0,17643012,17643012,0.03,1.73,2.12,5101.56,5101.56,5101.56,19-04-13-06-18,0.033767856,5141.4365
5121.902673,12641780033,90365790315.0,17643012,17643012,0.03,1.73,2.12,5101.56,5101.56,5101.56,19-04-13-06-19,0.033767856,5141.491
5119.742162,12624411245,90327928383.0,17643062,17643062,-0.01,1.69,2.08,5101.56,5101.56,5101.56,19-04-13-06-20,0.036590437,5141.546
5119.742162,12624411245,90327928383.0,17643062,17643062,-0.01,1.69,2.08,5101.56,5101.56,5101.56,19-04-13-06-21,0.042478814000000004,5141.597
5115.998284,12623553593,90261874922.0,17643062,17643062,-0.07,1.61,2.01,5094.42,5094.42,5094.42,19-04-13-06-22,0.048111756,5141.631
5115.998284,12623553593,90261874922.0,17643062,17643062,-0.07,1.61,2.01,5096.42,5096.42,5096.42,19-04-13-06-23,0.048111756,5141.6245
5115.998284,12623553593,90261874922.0,17643062,17643062,-0.07,1.61,2.01,5096.42,5096.42,5096.42,19-04-13-06-24,0.048111756,5141.5615
5116.566965999999,12624428762,90271908199.0,17643062,17643062,-0.06,1.62,2.02,5096.74,5096.74,5096.74,19-04-13-06-25,0.048151509,5141.434
5116.566965999999,12624428762,90271908199.0,17643062,17643062,-0.06,1.62,2.02,5099.15,5099.15,5099.15,19-04-13-06-26,0.040791062,5141.2476
5115.840725999999,12626758243,90259095113.0,17643062,17643062,-0.07,1.61,2.0,5099.77,5099.77,5099.77,19-04-13-06-27,0.040791062,5141.0195
5115.840725999999,12626758243,90259095113.0,17643062,17643062,-0.07,1.61,2.0,5101.04,5101.04,5101.04,19-04-13-06-28,0.040791062,5140.7637
5115.840725999999,12626758243,90259095113.0,17643062,17643062,-0.07,1.61,2.0,5101.04,5101.04,5101.04,19-04-13-06-29,0.040791062,5140.492
5116.105197,12629837386,90263761185.0,17643062,17643062,-0.07,1.61,2.01,5101.23,5101.23,5101.23,19-04-13-06-30,0.04443540000000001,5140.2104
5116.105197,12629837386,90263761185.0,17643062,17643062,-0.07,1.61,2.01,5101.34,5101.34,5101.34,19-04-13-06-31,0.04387719599999999,5139.9204
